"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
"03","21472","003","11","Sants-Montjuïc","el Poble-sec","056","0","1","0","0","0","0","0","0","0","","","524","03/03/2023 00:02:11"
"03","21480","002","11","Sants-Montjuïc","el Poble-sec","056","571","19","377","244","36","38","21325","19830","1495","","","4320","03/03/2023 00:02:11"
"03","21490","005","11","Sants-Montjuïc","el Poble-sec","056","478","14","276","179","0","38","15892","15558","334","","","2520","03/03/2023 00:02:11"
"03","21500","004","11","Sants-Montjuïc","el Poble-sec","056","441","22","293","171","11","47","17642","17309","333","","","3919","03/03/2023 00:02:11"
"03","21510","004","11","Sants-Montjuïc","el Poble-sec","056","486","22","310","233","1","51","23996","23986","10","","","5678","03/03/2023 00:02:11"
"03","21520","004","11","Sants-Montjuïc","el Poble-sec","056","581","7","658","294","311","48","36633","29226","7407","","","5040","03/03/2023 00:02:11"
"03","21531","??","11","Sants-Montjuïc","el Poble-sec","??","0","5","86","0","3","83","109821","91808","18013","","","82197","03/03/2023 00:02:11"
"03","21532","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","4000","03/03/2023 00:02:11"
"03","21540","005","11","Sants-Montjuïc","el Poble-sec","056","188","8","145","101","2","37","51451","36197","15254","","","9120","03/03/2023 00:02:11"
"03","21550","005","11","Sants-Montjuïc","el Poble-sec","056","0","1","5","0","0","5","13353","13353","0","","","9679","03/03/2023 00:02:11"
"03","21561","005","11","Sants-Montjuïc","el Poble-sec","056","0","1","1","0","0","1","526","526","0","","","3540","03/03/2023 00:02:11"
"03","21562","005","11","Sants-Montjuïc","el Poble-sec","056","0","1","0","0","0","0","0","0","0","","","3317","03/03/2023 00:02:11"
"03","21570","024","11","Sants-Montjuïc","el Poble-sec","059","0","4","20","0","1","19","18056","18056","0","","","42009","03/03/2023 00:02:11"
"03","21581","024","11","Sants-Montjuïc","el Poble-sec","059","0","5","16","0","0","16","9532","7502","2030","","","133547","03/03/2023 00:02:11"
"03","21590","024","11","Sants-Montjuïc","el Poble-sec","059","0","6","31","2","0","29","16389","14196","2193","","","69807","03/03/2023 00:02:11"
"03","21602","024","11","Sants-Montjuïc","el Poble-sec","059","0","4","16","2","0","14","11702","11361","341","","","31774","03/03/2023 00:02:11"
"03","21612","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","9","0","0","9","5914","5914","0","","","12939","03/03/2023 00:02:11"
"03","21614","024","11","Sants-Montjuïc","el Poble-sec","059","1","1","0","0","0","0","0","0","0","","","8581","03/03/2023 00:02:11"
"03","21615","024","11","Sants-Montjuïc","el Poble-sec","059","0","7","39","0","0","39","53512","53512","0","","","116493","03/03/2023 00:02:11"
"03","21621","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","6","0","0","6","33739","33739","0","","","16018","03/03/2023 00:02:11"
"03","21622","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","7243","03/03/2023 00:02:11"
"03","21631","024","11","Sants-Montjuïc","el Poble-sec","059","0","3","8","0","0","8","10259","3918","6341","","","30102","03/03/2023 00:02:11"
"03","21633","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","2","0","0","2","83","83","0","","","16881","03/03/2023 00:02:11"
"03","21640","024","11","Sants-Montjuïc","el Poble-sec","059","5","4","117","1","0","115","40874","39559","1315","","","32093","03/03/2023 00:02:11"
"03","21650","046","14","Sants-Montjuïc","la Font de la Guatlla","065","1456","22","1659","673","799","149","106749","87895","18854","","","16615","03/03/2023 00:02:11"
"03","21661","045","14","Sants-Montjuïc","la Font de la Guatlla","065","496","15","328","225","19","37","29912","26972","2940","","","6595","03/03/2023 00:02:11"
"03","21662","045","14","Sants-Montjuïc","la Font de la Guatlla","065","223","4","312","133","135","44","14446","11284","3162","","","2909","03/03/2023 00:02:11"
"03","21670","045","14","Sants-Montjuïc","la Font de la Guatlla","065","0","2","22","0","0","22","10579","7134","3445","","","7864","03/03/2023 00:02:11"
"03","21680","045","14","Sants-Montjuïc","la Font de la Guatlla","065","382","17","283","145","48","40","17615","16350","1265","","","4885","03/03/2023 00:02:11"
"03","21690","042","14","Sants-Montjuïc","la Font de la Guatlla","065","0","2","9","0","0","9","1974","1974","0","","","10602","03/03/2023 00:02:11"
"03","21700","042","14","Sants-Montjuïc","la Font de la Guatlla","065","60","12","49","22","1","9","3091","2934","157","","","1390","03/03/2023 00:02:11"
"03","21710","042","14","Sants-Montjuïc","la Font de la Guatlla","065","260","16","204","124","25","35","11496","10199","1297","","","2996","03/03/2023 00:02:11"
"03","21721","042","14","Sants-Montjuïc","la Font de la Guatlla","065","466","15","414","201","129","51","26669","23847","2822","","","6076","03/03/2023 00:02:11"
"03","21723","042","14","Sants-Montjuïc","la Font de la Guatlla","065","14","11","23","15","1","7","5826","5826","0","","","6125","03/03/2023 00:02:11"
"03","21724","042","14","Sants-Montjuïc","la Font de la Guatlla","065","0","0","0","0","0","0","0","0","0","","","0","03/03/2023 00:02:11"
"03","21725","042","14","Sants-Montjuïc","la Font de la Guatlla","065","154","6","107","77","23","7","6745","5842","903","","","1910","03/03/2023 00:02:11"
"03","21731","042","14","Sants-Montjuïc","la Font de la Guatlla","065","6","3","10","7","1","2","1043","1043","0","","","580","03/03/2023 00:02:11"
"03","21740","042","14","Sants-Montjuïc","la Font de la Guatlla","065","14","4","10","5","1","2","813","813","0","","","1041","03/03/2023 00:02:11"
"03","21752","042","14","Sants-Montjuïc","la Font de la Guatlla","065","57","3","38","29","0","1","1376","1376","0","","","1666","03/03/2023 00:02:11"
"03","21755","042","14","Sants-Montjuïc","la Font de la Guatlla","065","0","2","4","0","0","4","4508","4508","0","","","6906","03/03/2023 00:02:11"
"03","21760","042","14","Sants-Montjuïc","la Font de la Guatlla","065","19","9","27","8","4","3","1432","1432","0","","","1587","03/03/2023 00:02:11"
"03","21770","042","14","Sants-Montjuïc","la Font de la Guatlla","065","212","13","116","93","3","18","9234","8891","343","","","2306","03/03/2023 00:02:11"
"03","21780","044","14","Sants-Montjuïc","la Font de la Guatlla","065","791","25","565","352","77","76","44172","39467","4705","","","8471","03/03/2023 00:02:11"
"03","21790","044","14","Sants-Montjuïc","la Font de la Guatlla","065","1075","14","807","494","248","48","57319","49228","8091","","","9530","03/03/2023 00:02:11"
"03","21800","043","14","Sants-Montjuïc","la Font de la Guatlla","065","498","10","521","273","196","50","35722","29871","5851","","","5804","03/03/2023 00:02:11"
"03","21810","043","14","Sants-Montjuïc","la Font de la Guatlla","065","64","19","78","18","1","28","4478","3521","957","","","3267","03/03/2023 00:02:11"
"03","21821","??","??","Sants-Montjuïc","??","??","29","15","56","12","6","19","22743","22681","62","","","63214","03/03/2023 00:02:11"
"03","21830","042","14","Sants-Montjuïc","la Font de la Guatlla","065","45","18","51","21","8","8","4013","3886","127","","","3459","03/03/2023 00:02:11"
"03","21840","042","14","Sants-Montjuïc","la Font de la Guatlla","065","10","4","10","3","1","0","945","803","142","","","1265","03/03/2023 00:02:11"
"03","21853","??","??","Sants-Montjuïc","??","??","2208","23","1666","908","712","46","112964","84436","28528","","","60221","03/03/2023 00:02:11"
"03","21860","043","14","Sants-Montjuïc","la Font de la Guatlla","065","308","9","179","109","43","27","22274","18068","4206","","","4150","03/03/2023 00:02:11"
"03","21870","043","14","Sants-Montjuïc","la Font de la Guatlla","065","695","14","654","310","279","50","40166","33303","6863","","","5849","03/03/2023 00:02:11"
"03","21883","041","14","Sants-Montjuïc","la Font de la Guatlla","065","816","8","438","344","32","59","39367","37573","1794","","","7321","03/03/2023 00:02:11"
"03","21890","041","14","Sants-Montjuïc","la Font de la Guatlla","065","637","7","319","285","0","34","27327","27327","0","","","5620","03/03/2023 00:02:11"
"03","21901","??","??","Sants-Montjuïc","??","??","108","5","89","54","35","0","5832","5832","0","","","8498","03/03/2023 00:02:11"
"03","21902","039","13","Sants-Montjuïc","la Marina de Port","064","769","23","337","333","1","3","21125","21125","0","","","10474","03/03/2023 00:02:11"
"03","21945","039","13","Sants-Montjuïc","la Marina de Port","064","358","10","214","147","51","16","14494","12654","1840","","","9706","03/03/2023 00:02:11"
"03","21950","039","13","Sants-Montjuïc","la Marina de Port","064","148","4","258","66","187","5","11056","5803","5253","","","5334","03/03/2023 00:02:11"
"03","21979","039","13","Sants-Montjuïc","la Marina de Port","064","18","2","10","9","0","1","1043","1043","0","","","944","03/03/2023 00:02:11"
"03","21983","039","13","Sants-Montjuïc","la Marina de Port","064","278","4","200","112","88","0","11416","9383","2033","","","8291","03/03/2023 00:02:11"
"03","22000","037","13","Sants-Montjuïc","la Marina de Port","063","982","6","978","475","340","155","51122","47454","3668","","","11219","03/03/2023 00:02:11"
"03","22011","033","13","Sants-Montjuïc","la Marina de Port","062","195","10","156","85","45","12","10331","8928","1403","","","3168","03/03/2023 00:02:11"
"03","22021","033","13","Sants-Montjuïc","la Marina de Port","062","94","28","85","39","0","34","4206","4141","65","","","2931","03/03/2023 00:02:11"
"03","22031","033","13","Sants-Montjuïc","la Marina de Port","062","31","15","42","17","1","6","2093","2093","0","","","1439","03/03/2023 00:02:11"
"03","22042","033","13","Sants-Montjuïc","la Marina de Port","062","1144","32","523","444","0","60","36973","36973","0","","","7588","03/03/2023 00:02:11"
"03","22051","039","13","Sants-Montjuïc","la Marina de Port","064","431","10","172","168","0","4","12077","12077","0","","","5203","03/03/2023 00:02:11"
"03","22091","038","13","Sants-Montjuïc","la Marina de Port","064","816","16","483","328","142","13","33980","31154","2826","","","20248","03/03/2023 00:02:11"
"03","22102","038","13","Sants-Montjuïc","la Marina de Port","064","139","19","95","57","0","38","35173","33794","1379","","","127914","03/03/2023 00:02:11"
"03","22113","024","11","Sants-Montjuïc","el Poble-sec","059","0","2","6","0","0","6","1195","595","600","","","21570","03/03/2023 00:02:11"
"03","22114","024","11","Sants-Montjuïc","el Poble-sec","059","0","1","0","0","0","0","0","0","0","","","347","03/03/2023 00:02:11"
"03","22120","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","16","39","0","0","39","40000","38321","1679","","","57345","03/03/2023 00:02:11"
"03","22141","??","??","Sants-Montjuïc","??","??","62","75","201","33","2","137","51557","48175","3382","","","86910","03/03/2023 00:02:11"
"03","22160","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","135","9","260","114","78","68","82421","58667","23754","","","51399","03/03/2023 00:02:11"
"03","22171","032","13","Sants-Montjuïc","la Marina de Port","062","191","11","362","33","193","40","50080","36634","13446","","","40482","03/03/2023 00:02:11"
"03","22200","032","13","Sants-Montjuïc","la Marina de Port","062","374","18","352","147","143","46","24490","21007","3483","","","11695","03/03/2023 00:02:11"
"03","22210","031","13","Sants-Montjuïc","la Marina de Port","062","2341","30","1953","994","816","120","127310","101283","26027","","","44795","03/03/2023 00:02:11"
"03","22220","??","13","Sants-Montjuïc","la Marina de Port","??","3018","19","2509","1177","1060","272","157958","130131","27827","","","29127","03/03/2023 00:02:11"
"03","22230","??","13","Sants-Montjuïc","la Marina de Port","??","7079","47","4250","2890","1018","329","317637","270413","47224","","","61409","03/03/2023 00:02:11"
"03","22240","036","13","Sants-Montjuïc","la Marina de Port","063","738","10","924","303","437","115","88783","72963","15820","","","18776","03/03/2023 00:02:11"
"03","22250","036","13","Sants-Montjuïc","la Marina de Port","063","852","6","862","467","202","60","55338","43871","11467","","","14064","03/03/2023 00:02:11"
"03","22260","036","13","Sants-Montjuïc","la Marina de Port","063","826","3","539","322","165","52","41732","38215","3517","","","8891","03/03/2023 00:02:11"
"03","22270","028","13","Sants-Montjuïc","la Marina de Port","061","683","5","807","151","391","27","54297","42234","12063","","","14650","03/03/2023 00:02:11"
"03","22280","028","13","Sants-Montjuïc","la Marina de Port","061","1954","29","2788","754","1456","565","151676","103215","48461","","","61392","03/03/2023 00:02:11"
"03","22290","029","13","Sants-Montjuïc","la Marina de Port","061","682","7","568","271","256","41","39079","31750","7329","","","10747","03/03/2023 00:02:11"
"03","22301","030","13","Sants-Montjuïc","la Marina de Port","061","431","10","239","209","0","30","21447","19640","1807","","","10160","03/03/2023 00:02:11"
"03","22302","030","13","Sants-Montjuïc","la Marina de Port","061","1140","16","682","497","109","76","49635","46067","3568","","","30396","03/03/2023 00:02:11"
"03","22303","029","13","Sants-Montjuïc","la Marina de Port","061","596","1","260","260","0","0","21365","20035","1330","","","8777","03/03/2023 00:02:11"
"03","22318","026","13","Sants-Montjuïc","la Marina de Port","061","31","2","18","12","0","6","1500","1500","0","","","412","03/03/2023 00:02:11"
"03","22322","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","12","43","0","2","41","44913","39983","4930","","","43690","03/03/2023 00:02:11"
"03","22324","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","3","19","0","0","19","14369","14369","0","","","17209","03/03/2023 00:02:11"
"03","22328","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","3","61","0","5","56","36791","27573","9218","","","14536","03/03/2023 00:02:11"
"03","22336","030","13","Sants-Montjuïc","la Marina de Port","061","0","9","1069","0","719","350","251616","191305","60311","","","62150","03/03/2023 00:02:11"
"03","22338","??","13","Sants-Montjuïc","la Marina de Port","??","0","5","9","0","0","9","52800","51307","1493","","","46846","03/03/2023 00:02:11"
"03","22340","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","23","43","0","2","41","7891","5117","2774","","","45393","03/03/2023 00:02:11"
"03","22351","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","17","170","0","87","83","41043","34510","6533","","","31238","03/03/2023 00:02:11"
"03","22352","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","0","0","0","0","0","0","0","","","1384","03/03/2023 00:02:11"
"03","22360","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","7","115","0","68","47","42846","37611","5235","","","30988","03/03/2023 00:02:11"
"03","22371","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","17","16","58","2","0","55","24387","24387","0","","","27455","03/03/2023 00:02:11"
"03","22372","025","12","Sants-Montjuïc","la Marina del Prat Vermell","060","0","1","2","1","0","1","248","244","4","","","182","03/03/2023 00:02:11"
